date_observation,code_municipalite,nom,coordonnee_x,coordonnee_y,urgence,certitude,type,severite,etat,imprecision
2016/12/01 09:00:00,15005,Saint-Irénée,-70.2059264151829,47.5671046299555,Passée,Observé,Distribution d'électricité,Mineure,Actuel,aucune
2016/12/01 09:00:00,15065,Baie-Sainte-Catherine,-69.7304113987668,48.1083736871092,Passée,Observé,Distribution d'électricité,Mineure,Actuel,aucune
2016/12/03 09:00:00,72010,Deux-Montagnes,-73.9073327135892,45.5442940267243,Passée,Observé,Autre,Modérée,Actuel,aucune
2016/12/10 10:00:00,97007,Sept-Îles,-66.3929319635532,50.2113898730094,Passée,Observé,Feu urbain,Mineure,Actuel,aucune
2016/12/14 08:00:00,15013,La Malbaie,-70.0443438965771,47.6916047022389,Immédiate,Observé,Matières dangereuses,Modérée,Actuel,localisation
2016/12/14 08:36:00,94068,Saguenay,-71.1876367635957,48.4393106135384,Immédiate,Observé,Matières dangereuses,Mineure,Actuel,aucune
2016/12/16 01:00:00,04990,TNO aquatique de la MRC de La Haute-Gaspésie,-66.1466358902176,49.2074087451626,Immédiate,Observé,Géomorphologique (ex. érosion),Modérée,Actuel,localisation
2016/04/01 15:10:00,50057,Sainte-Monique,-72.4958884746025,46.1391492585338,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
2016/12/09 11:00:00,94068,Saguenay,-71.0802389737648,48.4264174311669,Inconnue,Observé,Mouvement de terrain,Inconnue,Actuel,aucune
1986/04/29 09:00:00,34025,Donnacona,-71.7450230680824,46.6714706995586,Inconnue,Observé,Matières dangereuses,Modérée,Actuel,aucune
1993/10/05 17:30:00,27060,Tring-Jonction,-71.0035223872377,46.2630925004998,Inconnue,Observé,Incendie industriel,Mineure,Actuel,aucune
1994/07/04 14:01:00,27060,Tring-Jonction,-70.9952501970566,46.2755320677697,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
1992/05/07 14:16:00,34065,Saint-Marc-des-Carrières,-72.0655219271174,46.6839133391673,Inconnue,Observé,Matières dangereuses,Mineure,Actuel,aucune
1997/02/22 14:40:00,34097,Saint-Alban,-72.0794463728515,46.696107321974,Inconnue,Observé,Tempête hivernale,Mineure,Actuel,aucune
1994/08/31 09:14:00,34058,Deschambault-Grondines,-72.0085800428604,46.6126447080998,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
1994/07/23 12:00:00,34007,Neuville,-71.63478701242,46.697098777817,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
1993/10/04 09:30:00,22045,Sainte-Brigitte-de-Laval,-71.2051086804886,46.9642671239464,Inconnue,Observé,Autre,Mineure,Actuel,aucune
2017/01/03 23:00:00,74005,Mirabel,-73.9256847464654,45.7021585042907,Passée,Observé,Distribution d'électricité,Mineure,Actuel,aucune
2017/01/03 23:00:00,76020,Lachute,-74.3335521780333,45.6522635584255,Passée,Observé,Distribution d'électricité,Mineure,Actuel,aucune
2017/01/03 23:00:00,73035,Sainte-Anne-des-Plaines,-73.8186737282573,45.7650741775555,Passée,Observé,Distribution d'électricité,Mineure,Actuel,aucune
2017/01/03 23:00:00,76025,Gore,-74.243631668952,45.7633632704836,Passée,Observé,Distribution d'électricité,Mineure,Actuel,aucune
2017/01/03 23:00:00,82025,Chelsea,-75.8046450380017,45.5368300354541,Passée,Observé,Distribution d'électricité,Mineure,Actuel,aucune
2017/01/03 23:00:00,84035,L'Île-du-Grand-Calumet,-76.7191365328375,45.7708472480059,Passée,Observé,Distribution d'électricité,Mineure,Actuel,aucune
2017/01/02 12:15:00,66023,Montréal,-73.619577814039,45.5451052218451,Passée,Observé,Feu urbain,Importante,Actuel,aucune
2016/12/30 05:00:00,97022,Port-Cartier,-66.8756813521863,50.0165563644949,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 16:30:00,97022,Port-Cartier,-67.1725707372211,49.7178049761053,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 05:00:00,98055,Rivière-au-Tonnerre,-64.9250608922549,50.2716381660437,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 05:00:00,98808,Mingan,-64.0247775599586,50.2887926144005,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 05:00:00,97007,Sept-Îles,-66.2789916238246,50.2078481377352,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 05:00:00,98040,Havre-Saint-Pierre,-63.5961061682899,50.2397728571526,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 05:00:00,05045,Bonaventure,-65.4886569474867,48.0413089793035,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 05:00:00,02028,Chandler,-64.698605741726,48.3187439460849,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 05:00:00,02028,Chandler,-64.7417360940092,48.2752656062577,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 05:00:00,02005,Percé,-64.2130185263758,48.5218504635023,Passée,Observé,Onde de tempête,Importante,Actuel,aucune
2016/12/30 05:00:00,03005,Gaspé,-64.3786415170823,48.7713221046704,Passée,Observé,Onde de tempête,Importante,Actuel,aucune
2016/12/30 05:00:00,03005,Gaspé,-64.5444498475801,49.0792549879165,Passée,Observé,Onde de tempête,Mineure,Actuel,localisation
2016/12/30 05:00:00,03010,Cloridorme,-64.7927580292985,49.1611004866134,Passée,Observé,Onde de tempête,Modérée,Actuel,localisation
2016/12/30 13:28:00,03005,Gaspé,-64.3882380304905,48.9949756440211,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 05:00:00,02005,Percé,-64.2923917645126,48.5619803496765,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 05:00:00,09048,Métis-sur-Mer,-67.9612951978436,48.6847929995576,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 05:00:00,09060,Grand-Métis,-68.0728423796229,48.6557557847187,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 05:00:00,09092,Sainte-Luce,-68.3998449936881,48.5446535114485,Passée,Observé,Onde de tempête,Mineure,Actuel,localisation
2016/12/30 05:00:00,10043,Rimouski,-68.5970521825609,48.4276663059026,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 16:00:00,08073,Saint-Ulric,-67.7085155460784,48.7854410796634,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 05:00:00,04047,Cap-Chat,-66.6135883432111,49.1108798368669,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 05:00:00,04025,Marsoui,-66.0680774881976,49.2175866207411,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 05:00:00,04020,Rivière-à-Claude,-65.8871678545936,49.219885174663,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2017/01/04 04:00:00,04010,Saint-Maxime-du-Mont-Louis,-65.5457541757996,49.2516977580981,Passée,Observé,Inondation,Modérée,Actuel,date
2016/12/30 05:00:00,02047,Port-Daniel--Gascons,-64.9746519891191,48.1734229154557,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/20 12:46:00,60035,L'Épiphanie,-73.4795443937384,45.8488040068667,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
2016/12/30 12:52:00,97007,Sept-Îles,-66.5746157107405,50.1484533806369,Immédiate,Observé,Mouvement de terrain,Modérée,Actuel,aucune
2016/12/30 10:31:00,97007,Sept-Îles,-66.6189229045127,50.1331358023674,Future,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
2016/12/30 10:35:00,97007,Sept-Îles,-66.6264880136539,50.1312078330254,Future,Observé,Géomorphologique (ex. érosion),Extrême,Actuel,aucune
2016/12/30 10:36:00,97007,Sept-Îles,-66.6270231715061,50.131059017123,Future,Observé,Géomorphologique (ex. érosion),Extrême,Actuel,aucune
2016/12/30 10:36:00,97007,Sept-Îles,-66.6700028887524,50.1227846150438,Future,Observé,Géomorphologique (ex. érosion),Importante,Actuel,aucune
2016/12/30 10:37:00,97007,Sept-Îles,-66.6756810951348,50.1206819674585,Future,Observé,Géomorphologique (ex. érosion),Importante,Actuel,aucune
2016/12/30 10:38:00,97007,Sept-Îles,-66.6874237649564,50.114233113981,Future,Observé,Géomorphologique (ex. érosion),Importante,Actuel,aucune
2016/12/30 10:38:00,97007,Sept-Îles,-66.6883248542525,50.1136547687125,Future,Observé,Géomorphologique (ex. érosion),Importante,Actuel,aucune
2016/12/30 10:41:00,97007,Sept-Îles,-66.581711883635,50.1465849332245,Future,Observé,Onde de tempête,Importante,Actuel,aucune
2016/12/30 10:42:00,97007,Sept-Îles,-66.5820015622085,50.1465402436661,Future,Observé,Onde de tempête,Importante,Actuel,aucune
2016/12/30 10:43:00,97007,Sept-Îles,-66.5813256455369,50.1471280799096,Future,Observé,Onde de tempête,Importante,Actuel,aucune
2016/12/30 10:44:00,97007,Sept-Îles,-66.5809575622821,50.1471096791041,Future,Observé,Onde de tempête,Extrême,Actuel,aucune
2016/12/30 10:44:00,97007,Sept-Îles,-66.5809468334457,50.1466318476691,Future,Observé,Onde de tempête,Extrême,Actuel,aucune
2016/12/30 10:45:00,97007,Sept-Îles,-66.5746275490079,50.1484778328554,Future,Observé,Géomorphologique (ex. érosion),Importante,Actuel,aucune
2016/12/30 10:45:00,97007,Sept-Îles,-66.5716226162453,50.1490930507802,Future,Observé,Géomorphologique (ex. érosion),Extrême,Actuel,aucune
2016/12/30 10:46:00,97007,Sept-Îles,-66.570764309361,50.149309611309,Future,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
2016/12/30 10:47:00,97007,Sept-Îles,-66.5575463833382,50.1509905001599,Immédiate,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
2016/12/30 10:47:00,97007,Sept-Îles,-66.5569990380138,50.1510212488748,Future,Observé,Géomorphologique (ex. érosion),Modérée,Actuel,aucune
2016/12/30 14:08:00,97007,Sept-Îles,-66.2972623880457,50.2057456707588,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:12:00,97007,Sept-Îles,-66.2937004144751,50.2053061931899,Passée,Observé,Onde de tempête,Importante,Actuel,aucune
2016/12/30 14:13:00,97007,Sept-Îles,-66.2940651949014,50.2052993263212,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:15:00,97007,Sept-Îles,-66.2929005894771,50.2053609630741,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:16:00,97007,Sept-Îles,-66.2924714360346,50.2053832803666,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:16:00,97007,Sept-Îles,-66.2921656642065,50.2054004475073,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:17:00,97007,Sept-Îles,-66.2916292224039,50.2054708327198,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:18:00,97007,Sept-Îles,-66.2910605940932,50.2055412178284,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:18:00,97007,Sept-Îles,-66.2906720842025,50.2055903409168,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:33:00,97007,Sept-Îles,-66.2903544557446,50.2056295827695,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:34:00,97007,Sept-Îles,-66.2900674593806,50.2056682086282,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:35:00,97007,Sept-Îles,-66.0071591941291,50.261722261451,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:36:00,97007,Sept-Îles,-66.225599578027,50.2128285118113,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:37:00,97007,Sept-Îles,-66.2248026766985,50.2128747981417,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:38:00,97007,Sept-Îles,-66.2243708410464,50.2128430439004,Inconnue,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:38:00,97007,Sept-Îles,-66.2240543403829,50.2128044238486,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:39:00,97007,Sept-Îles,-66.2236841955394,50.2127486392742,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:40:00,97007,Sept-Îles,-66.2839534320925,50.2067655796608,Future,Observé,Onde de tempête,Importante,Actuel,aucune
2016/12/30 14:40:00,97007,Sept-Îles,-66.2830604293094,50.2069476020648,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:41:00,97007,Sept-Îles,-66.2825910427318,50.2070600430391,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:42:00,97007,Sept-Îles,-66.2821576023059,50.2071761216502,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:43:00,97007,Sept-Îles,-66.2803873443565,50.2075675162217,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:43:00,97007,Sept-Îles,-66.2799608892608,50.2076831544876,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:45:00,97007,Sept-Îles,-66.2742264243764,50.2090868649412,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:46:00,97007,Sept-Îles,-66.2843883512694,50.2067117937387,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:47:00,97007,Sept-Îles,-66.5865935044305,50.1471133809117,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:48:00,97007,Sept-Îles,-66.5859068589225,50.1468675905369,Inconnue,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 12:44:00,97007,Sept-Îles,-66.5822798153705,50.1464118707986,Passée,Observé,Onde de tempête,Importante,Actuel,aucune
2016/12/30 13:23:00,97007,Sept-Îles,-66.5711231008459,50.1492030549798,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
2016/12/30 13:27:00,97007,Sept-Îles,-66.5704584609228,50.1493654439259,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
2016/12/30 13:39:00,97007,Sept-Îles,-66.2962565596656,50.2051370962508,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 13:41:00,97007,Sept-Îles,-66.2952905718495,50.2051897200587,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 13:52:00,97007,Sept-Îles,-66.2933975679479,50.2053253267976,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:14:00,97007,Sept-Îles,-66.7142448568589,50.0909870652427,Future,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 14:17:00,97007,Sept-Îles,-66.7179623985531,50.0861289282071,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:46:00,97007,Sept-Îles,-66.2897039230438,50.2056358017458,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 14:52:00,97007,Sept-Îles,-66.5673343537649,50.1501236070276,Future,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
2016/12/30 14:53:00,97007,Sept-Îles,-66.5585688947052,50.1510482593374,Future,Observé,Géomorphologique (ex. érosion),Modérée,Actuel,aucune
2016/12/30 14:54:00,97007,Sept-Îles,-66.5579814970174,50.1510114831708,Future,Observé,Géomorphologique (ex. érosion),Modérée,Actuel,aucune
2016/12/30 15:21:00,97022,Port-Cartier,-66.8780197999554,50.016255894305,Future,Observé,Géomorphologique (ex. érosion),Modérée,Actuel,aucune
2016/12/30 15:22:00,97022,Port-Cartier,-66.877695252665,50.0159491089551,Future,Observé,Géomorphologique (ex. érosion),Modérée,Actuel,aucune
2016/12/30 15:23:00,97022,Port-Cartier,-66.8775718230823,50.0158177249452,Future,Observé,Géomorphologique (ex. érosion),Modérée,Actuel,aucune
2016/12/30 15:30:00,97022,Port-Cartier,-66.8787885226453,50.0163181688526,Future,Observé,Géomorphologique (ex. érosion),Modérée,Actuel,aucune
2016/12/30 15:31:00,97022,Port-Cartier,-67.1728141421568,49.7320970283436,Future,Observé,Géomorphologique (ex. érosion),Importante,Actuel,aucune
2016/12/30 15:31:00,97022,Port-Cartier,-67.1727067156135,49.7334124359009,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 15:33:00,96005,Baie-Trinité,-67.3077214769387,49.4028178155567,Future,Observé,Géomorphologique (ex. érosion),Modérée,Actuel,aucune
2016/12/30 15:34:00,96005,Baie-Trinité,-67.3079281265689,49.4049208873177,Future,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
2016/12/30 15:35:00,96005,Baie-Trinité,-67.3081681500195,49.4162852735439,Future,Observé,Géomorphologique (ex. érosion),Modérée,Actuel,aucune
2016/12/30 15:38:00,98045,Longue-Pointe-de-Mingan,-64.1438641697718,50.2653985695489,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 15:41:00,98055,Rivière-au-Tonnerre,-64.9028000481059,50.2647605860774,Future,Observé,Géomorphologique (ex. érosion),Modérée,Actuel,aucune
2016/12/30 15:44:00,98035,Baie-Johan-Beetz,-62.7930373982089,50.2943214414108,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 15:47:00,98035,Baie-Johan-Beetz,-62.8087163526953,50.2869720949205,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 15:49:00,98025,Natashquan,-61.8035335593048,50.1376819037146,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 16:13:00,98015,Côte-Nord-du-Golfe-du-Saint-Laurent,-61.2689049297162,50.1837878560421,Future,Observé,Onde de tempête,Importante,Actuel,aucune
2016/12/30 16:17:00,98992,TNO aquatique de la MRC Le-Golfe-du-Saint-Laurent,-59.477102950688,50.496775348548,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 15:05:00,97007,Sept-Îles,-66.0066954580212,50.2621747320466,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
2016/12/30 13:55:00,97007,Sept-Îles,-66.2259776180656,50.212948697328,Future,Observé,Onde de tempête,Mineure,Actuel,aucune
1995/10/22 10:30:00,23027,Québec,-71.1889697965098,46.9146520520424,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
1992/09/22 13:49:00,22035,Stoneham-et-Tewkesbury,-71.3817468887393,47.020709921809,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
1986/06/16 19:30:00,22035,Stoneham-et-Tewkesbury,-71.3426826692858,47.0242594590652,Inconnue,Observé,Tornade,Modérée,Actuel,aucune
2016/12/30 14:09:00,97007,Sept-Îles,-66.2790671722729,50.2079052734226,Future,Observé,Onde de tempête,Modérée,Actuel,aucune
1992/12/16 09:45:00,22035,Stoneham-et-Tewkesbury,-71.3550616308287,47.003319699016,Inconnue,Observé,Matières dangereuses,Mineure,Actuel,localisation
1994/05/02 10:54:00,22005,Sainte-Catherine-de-la-Jacques-Cartier,-71.6307699831602,46.8623768994433,Inconnue,Observé,Mouvement de terrain,Modérée,Actuel,aucune
2017/01/25 09:15:00,50113,Pierreville,-72.8453355006937,46.0913644322997,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
1996/05/31 10:00:00,99902,Rivière-Koksoak,-73.6949023769825,61.282434436334,Inconnue,Observé,Écrasement d'avion,Importante,Actuel,localisation
2016/11/29 09:00:00,36033,Shawinigan,-72.7592518384104,46.5451729745874,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
1996/07/16 11:05:00,99888,Kangiqsujuaq,-71.9819903675977,61.5831697095175,Inconnue,Observé,Autre,Modérée,Actuel,localisation
1997/03/15 14:14:00,99125,Akulivik,-78.0799697947684,60.7980143006491,Inconnue,Observé,Autre,Modérée,Actuel,localisation
2017/01/31 14:11:00,37215,Sainte-Geneviève-de-Batiscan,-72.3713076092197,46.5069120947036,Passée,Observé,Mouvement de terrain,Importante,Actuel,date
1997/03/15 14:17:00,99904,Baie-d'Hudson,-77.5862457495267,60.4395568776278,Inconnue,Observé,Autre,Modérée,Actuel,localisation
1997/03/15 14:20:00,99110,Kangirsuk,-70.0106751588593,60.0171064687163,Inconnue,Observé,Autre,Mineure,Actuel,localisation
1997/03/11 14:28:00,99130,Kangiqsujuaq,-71.9530338398268,61.6005894062799,Inconnue,Observé,Autre,Mineure,Actuel,aucune
1997/03/18 13:30:00,99100,Tasiujaq,-69.8243024888501,58.7112927063659,Prévue,Observé,Feu urbain,Modérée,Actuel,aucune
1997/10/13 21:00:00,99135,Salluit,-75.6407576947504,62.1994819661657,Inconnue,Observé,Vent de tempête,Modérée,Actuel,aucune
1999/01/01 01:45:00,99090,Kangiqsualujjuaq,-65.956583864519,58.6986965847299,Inconnue,Observé,Avalanche,Extrême,Actuel,aucune
2017/01/16 21:00:00,39062,Victoriaville,-71.9503749757636,46.0693238171947,Passée,Observé,Incendie industriel,Normale,Actuel,aucune
1994/02/17 15:15:00,31060,Sainte-Clotilde-de-Beauce,-71.0280782335403,46.1244929278084,Inconnue,Observé,Matières dangereuses,Mineure,Actuel,localisation
2016/12/30 13:10:00,97022,Port-Cartier,-67.1559503873316,49.7894775361962,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2016/12/30 13:26:00,03005,Gaspé,-64.3080001658655,48.9374671766864,Passée,Observé,Onde de tempête,Modérée,Actuel,aucune
1995/09/22 13:52:00,18060,Saint-François-de-la-Rivière-du-Sud,-70.6675845788709,46.8851902780975,Inconnue,Observé,Matières dangereuses,Modérée,Actuel,aucune
1999/09/17 14:21:00,27070,Saint-Séverin,-70.9831283671319,46.3652739053469,Inconnue,Observé,Tornade,Modérée,Actuel,localisation
2017/02/13 12:00:00,01023,Les Îles-de-la-Madeleine,-61.8904576864306,47.3940481856667,Passée,Observé,Alimentation publique en eau potable,Modérée,Actuel,aucune
2017/02/09 08:19:00,98015,Côte-Nord-du-Golfe-du-Saint-Laurent,-61.2681575771897,50.1819083371799,Passée,Observé,Alimentation publique en eau potable,Modérée,Actuel,aucune
2017/02/25 21:00:00,27028,Beauceville,-70.7784675706385,46.2134142684199,Future,Observé,Inondation,Modérée,Actuel,aucune
2017/02/26 08:00:00,27043,Saint-Joseph-de-Beauce,-70.885374530823,46.3082451962908,Immédiate,Observé,Inondation,Modérée,Actuel,aucune
2017/02/26 10:00:00,53072,Yamaska,-72.9299568675395,46.0332005776104,Future,Observé,Inondation,Modérée,Actuel,aucune
2017/02/26 14:09:00,46090,Brigham,-72.7589921050295,45.2764316755701,Prévue,Observé,Inondation,Modérée,Actuel,aucune
2017/02/27 09:00:00,46058,Sutton,-72.5641202193255,45.0341341824542,Future,Observé,Inondation,Mineure,Actuel,localisation
2017/02/27 08:00:00,38010,Bécancour,-72.4356150173491,46.3352081160228,Prévue,Observé,Inondation,Modérée,Actuel,aucune
2017/02/22 13:30:00,35027,Saint-Tite,-72.6115132506644,46.733212356771,Passée,Observé,Autre,Normale,Actuel,aucune
2017/03/15 08:30:00,23027,Québec,-71.2008973094155,46.8136273920338,Passée,Observé,Inondation,Modérée,Actuel,localisation
2017/03/14 16:15:00,71025,Saint-Zotique,-74.3010588612896,45.2286288704087,Passée,Observé,Matières dangereuses,Modérée,Actuel,aucune
2017/03/16 16:09:00,30072,Saint-Ludger,-70.690355504569,45.7420352062434,Passée,Observé,Feu urbain,Modérée,Actuel,aucune
2017/03/17 12:00:00,58037,Saint-Bruno-de-Montarville,-73.379060851181,45.5058362269178,Passée,Observé,Écrasement d'avion,Importante,Actuel,aucune
2017/03/17 16:23:00,23027,Québec,-71.3060657544926,46.8129473816869,Passée,Observé,Autre,Mineure,Actuel,aucune
2017/03/22 22:30:00,93030,Saint-Bruno,-71.6335781745997,48.4686031818891,Passée,Observé,Tempête hivernale,Modérée,Actuel,aucune
2017/03/23 20:15:00,09005,La Rédemption,-67.878222822327,48.4446492391026,Passée,Observé,Feu urbain,Modérée,Actuel,aucune
2017/04/03 16:31:00,39170,Saint-Louis-de-Blandford,-71.9954126178456,46.2464529881626,Passée,Observé,Inondation,Normale,Actuel,aucune
2017/04/03 13:45:00,13073,Témiscouata-sur-le-Lac,-68.8884850179765,47.67964652786,Passée,Observé,Feu urbain,Modérée,Actuel,aucune
2017/04/04 13:00:00,07085,Sayabec,-67.6868186526999,48.5654896364101,Passée,Observé,Matières dangereuses,Mineure,Actuel,aucune
2017/04/04 23:00:00,97007,Sept-Îles,-66.3762264285292,50.2091116831302,Passée,Observé,Alimentation publique en eau potable,Mineure,Actuel,aucune
2017/04/07 09:08:00,54048,Saint-Hyacinthe,-72.9516052251122,45.62140472613,Inconnue,Observé,Inondation,Modérée,Actuel,aucune
2017/04/07 09:35:00,54048,Saint-Hyacinthe,-72.9401999456705,45.6283600526201,Inconnue,Observé,Inondation,Inconnue,Actuel,aucune
2017/04/07 09:45:00,57010,Carignan,-73.3064065802239,45.4593765802685,Inconnue,Observé,Inondation,Inconnue,Actuel,aucune
2017/04/07 10:08:00,54048,Saint-Hyacinthe,-72.9516052251122,45.62140472613,Inconnue,Observé,Inondation,Modérée,Actuel,aucune
2017/04/07 09:00:00,53032,Saint-Ours,-73.1455378855821,45.9506539796936,Immédiate,Observé,Mouvement de terrain,Modérée,Actuel,aucune
2017/04/07 07:45:00,53072,Yamaska,-72.9413168576696,46.0671942427301,Future,Observé,Inondation,Modérée,Actuel,aucune
2017/04/07 06:30:00,46090,Brigham,-72.7560968665892,45.275025833491,Future,Observé,Inondation,Modérée,Actuel,localisation
2017/04/18 17:30:00,76008,Saint-André-d'Argenteuil,-74.3332627986491,45.5144649972478,Prévue,Observé,Inondation,Modérée,Actuel,localisation
2017/04/07 09:00:00,73005,Boisbriand,-73.8690715337612,45.642040680377,Prévue,Observé,Inondation,Modérée,Actuel,localisation
2017/04/07 09:00:00,73010,Sainte-Thérèse,-73.859715988719,45.6463760598389,Prévue,Observé,Inondation,Extrême,Actuel,localisation
2017/04/04 15:00:00,23027,Québec,-71.3272948501187,46.776309327754,Inconnue,Observé,Autre,Modérée,Actuel,aucune
2017/04/07 12:45:00,23027,Québec,-71.2062183550705,46.804441632033,Immédiate,Observé,Mouvement de terrain,Modérée,Actuel,aucune
2017/04/07 11:00:00,34025,Donnacona,-71.7375540858101,46.6827683454135,Prévue,Observé,Mouvement de terrain,Modérée,Actuel,aucune
2017/04/07 12:00:00,64015,Mascouche,-73.599460341561,45.7467263922283,Immédiate,Observé,Inondation,Modérée,Actuel,localisation
2017/04/07 17:00:00,72005,Saint-Eustache,-73.9290807916225,45.566938367002,Immédiate,Observé,Inondation,Modérée,Actuel,localisation
2017/04/07 15:00:00,51008,Maskinongé,-73.0187988079043,46.1619446439331,Passée,Observé,Inondation,Mineure,Actuel,aucune
2017/04/07 16:00:00,51020,Yamachiche,-72.8064506648824,46.2661177937573,Passée,Observé,Inondation,Mineure,Actuel,aucune
2017/04/07 19:00:00,51015,Louiseville,-72.9238751419721,46.2216639461748,Passée,Observé,Inondation,Mineure,Actuel,aucune
2017/04/08 08:47:00,38010,Bécancour,-72.524643885707,46.3265346916834,Passée,Observé,Inondation,Mineure,Actuel,aucune
2017/04/07 19:00:00,38010,Bécancour,-72.3497855487447,46.2516509393663,Passée,Observé,Inondation,Mineure,Actuel,aucune
2017/04/08 14:00:00,49058,Drummondville,-72.5149661819767,45.8673569773592,Passée,Observé,Inondation,Mineure,Actuel,aucune
2017/04/07 09:36:00,73020,Rosemère,-73.8100432893489,45.6463263597,Passée,Observé,Inondation,Importante,Actuel,localisation
2017/04/07 10:30:00,72010,Deux-Montagnes,-73.8941146185134,45.5365130181317,Passée,Observé,Inondation,Modérée,Actuel,aucune
